time,dt,u,v,depth_center,cam_x,cam_y,cam_z,map_x,map_y,map_z
1773370392.918939,0.09389519691467285,468,121,3357.0,0.6749815466963031,-1.3730628419063269,3.357,nan,nan,nan
1773370393.0390625,0.09388303756713867,640,126,4317.0,2.1707904873740693,-1.7278454461322046,4.317,nan,nan,nan
1773370393.108006,0.09386706352233887,641,124,4317.0,2.178364817183054,-1.7429941057501732,4.317,nan,nan,nan
1773370393.1915436,0.06051516532897949,413,172,4029.0,0.4213021991984651,-1.2874006165504615,4.029,nan,nan,nan
1773370393.506124,0.09381318092346191,507,133,4317.0,1.1634046227791484,-1.674825137469314,4.317,nan,nan,nan
1773370393.6042776,0.0937955379486084,498,133,4317.0,1.095235654498289,-1.674825137469314,4.317,nan,nan,nan
1773370393.7255,0.09378600120544434,663,132,4649.0,2.525342909262757,-1.811784832841512,4.649,nan,nan,nan
1773370393.8045254,0.09377217292785645,639,137,4649.0,2.329578854880723,-1.7710006548452553,4.649,nan,nan,nan
1773370393.9314127,0.09375333786010742,336,134,6715.0,-0.20502102760052276,-2.593372521065349,6.715,nan,nan,nan
1773370394.0530226,0.027070283889770508,655,146,5036.0,2.664875091078641,-1.8389027492149352,5.036,nan,nan,nan
1773370394.0921142,0.09372758865356445,126,121,3357.0,-1.339390148396609,-1.3730628419063269,3.357,nan,nan,nan
1773370394.2223914,0.09371423721313477,272,136,4317.0,-0.6165628823321787,-1.6521021480423608,4.317,nan,nan,nan
1773370394.343739,0.09370183944702148,64,117,3357.0,-1.7045686428286575,-1.3966227447729107,3.357,nan,nan,nan
1773370394.4807749,0.09368515014648438,47,123,3357.0,-1.8046982300116385,-1.361282890473035,3.357,nan,nan,nan
1773370394.7902393,0.026972532272338867,250,151,5036.0,-0.9136404502251211,-1.7947235450013086,5.036,nan,nan,nan
1773370394.8341625,0.09363102912902832,254,149,5036.0,-0.8782970868542197,-1.812395226686759,5.036,nan,nan,nan
1773370394.9465446,0.09361910820007324,81,134,6043.0,-2.8881814755039685,-2.333842166016069,6.043,nan,nan,nan
1773370395.0561376,0.09360408782958984,121,134,4317.0,-1.7602866834888184,-1.6672508076603294,4.317,nan,nan,nan
1773370395.1072395,0.09358716011047363,30,122,3777.0,-2.1431440767185217,-1.5382221970802576,3.777,nan,nan,nan
1773370395.2279432,0.09357595443725586,71,123,3357.0,-1.6633388128121358,-1.361282890473035,3.357,nan,nan,nan
1773370395.362882,0.09355831146240234,653,143,8634.0,4.538513549781733,-3.1981636787589403,8.634,nan,nan,nan
1773370395.4598825,0.06020617485046387,389,133,4317.0,0.26963370531899267,-1.674825137469314,4.317,nan,nan,nan
1773370395.5401616,0.09353280067443848,666,131,7554.0,4.143104010522929,-2.9571605427837233,7.554,nan,nan,nan
1773370395.6448643,0.09351825714111328,670,132,4649.0,2.5824407584575164,-1.811784832841512,4.649,nan,nan,nan
1773370395.725985,0.0935065746307373,507,130,4317.0,1.1634046227791484,-1.697548126896267,4.317,nan,nan,nan
1773370395.8387969,0.0934908390045166,580,128,6715.0,2.6697152287878327,-2.6640627568781774,6.715,nan,nan,nan
1773370395.8744855,0.09347343444824219,645,125,7554.0,3.864775023977081,-3.0366831103682514,7.554,nan,nan,nan
1773370395.9985306,0.09346389770507812,544,118,4317.0,1.44365482571157,-1.7884400846040793,4.317,nan,nan,nan
1773370396.105868,0.0934453010559082,530,171,3555.0,1.1015099631251979,-1.1421790942338923,3.555,nan,nan,nan
1773370396.25378,0.09343409538269043,103,138,3555.0,-1.5618486273522492,-1.3480124279241865,3.555,nan,nan,nan
1773370396.3256028,0.09342169761657715,554,120,3357.0,1.181519458327854,-1.3789528176229728,3.357,nan,nan,nan
1773370396.4471924,0.09340596199035645,640,122,3555.0,1.7876210754261797,-1.4478104078952385,3.555,nan,nan,nan
1773370396.5930848,0.09339356422424316,590,128,4649.0,1.929893910517404,-1.8444121752385179,4.649,nan,nan,nan
1773370396.6516166,0.09337925910949707,547,130,4317.0,1.4663778151385232,-1.697548126896267,4.317,nan,nan,nan
1773370396.7468379,0.09336352348327637,469,131,4649.0,0.9429168030079832,-1.8199416684407637,4.649,nan,nan,nan
1773370396.7903209,0.09335160255432129,649,135,4649.0,2.411147210873237,-1.787314326043758,4.649,nan,nan,nan
1773370396.9207356,0.0933384895324707,395,135,4317.0,0.3150796841728989,-1.659676477851345,4.317,nan,nan,nan
1773370397.0028718,0.09332084655761719,360,135,4317.0,0.04997814085844591,-1.659676477851345,4.317,nan,nan,nan
1773370397.1504087,0.0933074951171875,333,134,4317.0,-0.1545287639841321,-1.6672508076603294,4.317,nan,nan,nan
1773370397.2924492,0.09328103065490723,41,125,3357.0,-1.8400380843115138,-1.3495029390397433,3.357,nan,nan,nan
1773370397.4832273,0.09324789047241211,323,145,4317.0,-0.2302720620739758,-1.5839331797615015,4.317,nan,nan,nan
1773370397.5798712,0.09323906898498535,245,148,4029.0,-0.7662937624570522,-1.4570571825012497,4.029,nan,nan,nan
1773370397.6999264,0.059883832931518555,191,146,4317.0,-1.2300835968599126,-1.5763588499525172,4.317,nan,nan,nan
1773370397.7907104,0.09321236610412598,196,146,5036.0,-1.3907758557322893,-1.8389027492149352,5.036,nan,nan,nan
1773370397.9295022,0.09319448471069336,192,146,4649.0,-1.3165266579846573,-1.6975891344519927,4.649,nan,nan,nan
1773370398.0274508,0.09317851066589355,231,147,6715.0,-1.44210015432502,-2.4402103434708877,6.715,nan,nan,nan
1773370398.2142792,0.05981326103210449,150,136,4317.0,-1.5406311190282718,-1.6521021480423608,4.317,nan,nan,nan
1773370398.2924078,0.09314250946044922,36,124,3357.0,-1.8694879628947438,-1.355392914756389,3.357,nan,nan,nan
1773370398.4320042,0.09312605857849121,45,124,3357.0,-1.8164781814449305,-1.355392914756389,3.357,nan,nan,nan
1773370398.546108,0.0931088924407959,465,144,7554.0,1.47909799644124,-2.784861646350579,7.554,nan,nan,nan
1773370398.669343,0.026427030563354492,500,143,8634.0,2.2207686282325154,-3.1981636787589403,8.634,nan,nan,nan
1773370398.698896,0.09308552742004395,143,125,3357.0,-1.239260561213628,-1.3495029390397433,3.357,nan,nan,nan
1773370398.830892,0.09307122230529785,175,120,3357.0,-1.0507813382809579,-1.3789528176229728,3.357,nan,nan,nan
1773370399.096415,0.09302759170532227,335,132,3777.0,-0.12194548394510053,-1.4719533907598175,3.777,nan,nan,nan
1773370399.2048242,0.09301114082336426,326,174,3357.0,-0.1613950050674207,-1.060894128924092,3.357,nan,nan,nan
1773370399.312763,0.09299945831298828,645,126,7554.0,3.864775023977081,-3.023429349104163,7.554,nan,nan,nan
1773370399.4272568,0.09298419952392578,649,124,4317.0,2.238959455654929,-1.7429941057501732,4.317,nan,nan,nan
1773370399.5037193,0.0929708480834961,673,119,4649.0,2.606911265255271,-1.9178236956317807,4.649,nan,nan,nan
1773370399.6349514,0.09295535087585449,491,171,3357.0,0.8104509881791597,-1.07856405607403,3.357,nan,nan,nan
1773370399.7159846,0.0929410457611084,613,123,3555.0,1.6192119842250297,-1.4415730341470478,3.555,nan,nan,nan
1773370399.8470042,0.09293103218078613,139,140,3555.0,-1.3373031724173825,-1.3355376804278052,3.555,nan,nan,nan
1773370399.9744954,0.026245594024658203,164,141,3555.0,-1.1813688287126138,-1.3293003066796145,3.555,nan,nan,nan
1773370400.0018885,0.09290003776550293,167,141,3555.0,-1.1626567074680416,-1.3293003066796145,3.555,nan,nan,nan
1773370400.1564207,0.09336113929748535,183,143,3555.0,-1.0628587274969898,-1.316825559183233,3.555,nan,nan,nan
1773370400.3956687,0.09285640716552734,538,124,3777.0,1.2233112843598324,-1.5249684358161695,3.777,nan,nan,nan
1773370400.5184164,0.059504032135009766,649,123,4317.0,2.238959455654929,-1.7505684355591578,4.317,nan,nan,nan
1773370400.598765,0.09282875061035156,368,172,4029.0,0.10319613804073725,-1.2874006165504615,4.029,nan,nan,nan
1773370400.685372,0.09281325340270996,571,128,4317.0,1.648161730554148,-1.7126967865142357,4.317,nan,nan,nan
1773370400.7822237,0.05946159362792969,614,127,7554.0,3.4539084247903533,-3.0101755878400756,7.554,nan,nan,nan
1773370400.8555167,0.09279084205627441,650,123,4317.0,2.2465337854639134,-1.7505684355591578,4.317,nan,nan,nan
1773370400.9340684,0.0927727222442627,448,171,3555.0,0.590045315773557,-1.1421790942338923,3.555,nan,nan,nan
1773370401.043034,0.05942082405090332,484,169,3357.0,0.7692211581626381,-1.0903440075073216,3.357,nan,nan,nan
1773370401.1215546,0.09274840354919434,607,122,3555.0,1.581787741735885,-1.4478104078952385,3.555,nan,nan,nan
1773370401.202718,0.09273147583007812,580,123,3555.0,1.413378650534735,-1.4415730341470478,3.555,nan,nan,nan
1773370401.3245807,0.09271788597106934,667,119,4029.0,2.216834188844307,-1.6620588663584521,4.029,nan,nan,nan
1773370401.5397797,0.09268879890441895,576,128,4317.0,1.6860333795990698,-1.7126967865142357,4.317,nan,nan,nan
1773370401.7429128,0.0926661491394043,667,130,4649.0,2.5579702516597624,-1.8280985040400148,4.649,nan,nan,nan
1773370401.8544164,0.09264469146728516,203,171,4029.0,-1.0631927528709315,-1.2944696401317444,4.029,nan,nan,nan
1773370402.2699265,0.09259033203125,37,124,3357.0,-1.8635979871780979,-1.355392914756389,3.357,nan,nan,nan
1773370402.360834,0.0925755500793457,561,168,6043.0,2.2010944144965925,-1.9733517904743627,6.043,nan,nan,nan
1773370402.560309,0.09256386756896973,517,169,5494.0,1.5769929759680892,-1.7844355011156465,5.494,nan,nan,nan
1773370402.5732481,0.09254956245422363,440,133,5494.0,0.8347577816819809,-2.131454552989671,5.494,nan,nan,nan
1773370402.7530036,0.05918097496032715,368,173,5494.0,0.14071967793393161,-1.7458778286851993,5.494,nan,nan,nan
1773370402.8374915,0.09251070022583008,403,173,5494.0,0.47809931170034453,-1.7458778286851993,5.494,nan,nan,nan
1773370402.9237344,0.09249281883239746,240,150,6715.0,-1.3360648006057774,-2.4048652255644734,6.715,nan,nan,nan
1773370403.052633,0.09247922897338867,476,171,5494.0,1.1817768335560057,-1.7651566649004227,5.494,nan,nan,nan
1773370403.2702863,0.09245038032531738,566,165,5036.0,1.8784852560760859,-1.6710217732031538,5.036,nan,nan,nan
1773370403.383939,0.0924382209777832,507,169,5494.0,1.4805987948919714,-1.7844355011156465,5.494,nan,nan,nan
1773370403.4727979,0.09242558479309082,490,172,5036.0,1.20696135202896,-1.6091708873040764,5.036,nan,nan,nan
1773370403.5984786,0.09241271018981934,470,171,5494.0,1.1239403249103348,-1.7651566649004227,5.494,nan,nan,nan
1773370403.6393085,0.09239554405212402,465,173,5036.0,0.9860653309608265,-1.600335046461351,5.036,nan,nan,nan
1773370403.7511308,0.09238362312316895,456,172,5494.0,0.9889884714037698,-1.7555172467928108,5.494,nan,nan,nan
1773370403.8857114,0.09237051010131836,285,152,4317.0,-0.5180965948153818,-1.5309128710986109,4.317,nan,nan,nan
1773370403.978319,0.09235477447509766,461,174,5036.0,0.9507219675899251,-1.5914992056186257,5.036,nan,nan,nan
1773370404.0837176,0.09233760833740234,427,172,5494.0,0.7094453462830276,-1.7555172467928108,5.494,nan,nan,nan
1773370404.1471052,0.09232306480407715,379,175,5036.0,0.2261830184864475,-1.5826633647759003,5.036,nan,nan,nan
1773370404.2882597,0.058971405029296875,350,175,5036.0,-0.030056365952587275,-1.5826633647759003,5.036,nan,nan,nan
1773370404.3700309,0.0922996997833252,321,174,5494.0,-0.3123329731238228,-1.7362384105775874,5.494,nan,nan,nan
1773370404.4336977,0.09228301048278809,294,174,5036.0,-0.5248634531452062,-1.5914992056186257,5.036,nan,nan,nan
1773370404.5520668,0.09227299690246582,264,173,5494.0,-0.8617798052576953,-1.7458778286851993,5.494,nan,nan,nan
1773370404.6255631,0.0922555923461914,241,171,5494.0,-1.0834864217327667,-1.7651566649004227,5.494,nan,nan,nan
1773370404.74892,0.09224414825439453,59,145,4317.0,-2.2298951316458497,-1.5839331797615015,4.317,nan,nan,nan
1773370404.8456194,0.09223079681396484,178,188,5036.0,-1.5498209909013454,-1.467797433820471,5.036,nan,nan,nan
1773370404.9843948,0.09221553802490234,152,188,5036.0,-1.779552852812204,-1.467797433820471,5.036,nan,nan,nan
1773370405.0470169,0.09220099449157715,127,186,4649.0,-1.846720971935999,-1.371315710481936,4.649,nan,nan,nan
1773370405.186673,0.09218668937683105,133,187,4649.0,-1.7977799583404903,-1.3631588748826846,4.649,nan,nan,nan
1773370405.2640781,0.09217214584350586,214,133,5494.0,-1.343750710638285,-2.131454552989671,5.494,nan,nan,nan
1773370405.3884575,0.09215712547302246,230,132,5494.0,-1.1895200209164964,-2.1410939710972827,5.494,nan,nan,nan
1773370405.5119348,0.05880427360534668,214,187,5494.0,-1.343750710638285,-1.610925975178634,5.494,nan,nan,nan
1773370405.5834656,0.0921320915222168,130,149,4317.0,-1.6921177152079592,-1.553635860525564,4.317,nan,nan,nan
1773370405.6135805,0.09211516380310059,341,188,7554.0,-0.16436840030567298,-2.2016961507307067,7.554,nan,nan,nan
1773370405.7383196,0.09210348129272461,376,189,5036.0,0.1996754959582715,-1.4589615929777455,5.036,nan,nan,nan
1773370405.8443944,0.09209036827087402,423,187,7554.0,0.9224400233495437,-2.214949911994795,7.554,nan,nan,nan
1773370405.9271183,0.0920724868774414,336,149,6715.0,-0.20502102760052276,-2.416646931533278,6.715,nan,nan,nan
1773370406.0533593,0.09205818176269531,525,183,7554.0,2.2743236722865205,-2.267964957051147,7.554,nan,nan,nan
1773370406.1436749,0.09204339981079102,412,149,7554.0,0.7766486494445757,-2.718592840030139,7.554,nan,nan,nan
1773370406.2554283,0.05869150161743164,211,140,4317.0,-1.0785970006802252,-1.6218048288064233,4.317,nan,nan,nan
1773370406.3453028,0.09201455116271973,537,93,6043.0,1.9466306199965646,-2.7685511482869507,6.043,nan,nan,nan
1773370406.5500698,0.09199047088623047,526,92,6043.0,1.8300013808507185,-2.7791538063911183,6.043,nan,nan,nan
1773370406.677053,0.09197282791137695,493,92,5494.0,1.3456469413854062,-2.5266706954017546,5.494,nan,nan,nan
1773370406.8077338,0.09195995330810547,475,93,5494.0,1.172137415448394,-2.517031277294143,5.494,nan,nan,nan
1773370406.891398,0.0919487476348877,467,92,5494.0,1.0950220705874996,-2.5266706954017546,5.494,nan,nan,nan
1773370407.027992,0.0585932731628418,411,115,5036.0,0.5089299254536583,-2.112813815339421,5.036,nan,nan,nan
1773370407.1498013,0.09190487861633301,23,126,3357.0,-1.946057647211141,-1.343612963323097,3.357,nan,nan,nan
1773370407.532252,0.05815315246582031,24,129,4317.0,-2.4949966749603028,-1.7051224567052514,4.317,nan,nan,nan
1773370407.6043973,0.09184503555297852,323,164,5036.0,-0.2686240687061714,-1.6798576140458792,5.036,nan,nan,nan
1773370407.689694,0.09183049201965332,151,111,4029.0,-1.4307819790976393,-1.7186110550087148,4.029,nan,nan,nan
1773370407.8064332,0.058481693267822266,128,113,4029.0,-1.5933695214671446,-1.7044730078461492,4.029,nan,nan,nan
1773370407.892749,0.09180545806884766,224,159,4317.0,-0.9801307131634285,-1.4778925624357202,4.317,nan,nan,nan
1773370407.9753098,0.09179568290710449,194,156,4317.0,-1.2073606074329595,-1.5006155518626734,4.317,nan,nan,nan
1773370408.052469,0.09177947044372559,126,106,5036.0,-2.009284714723063,-2.1923363829239486,5.036,nan,nan,nan
1773370408.183532,0.09176325798034668,213,102,6715.0,-1.6541708617635051,-2.9703871120671006,6.715,nan,nan,nan
1773370408.2568388,0.09174942970275879,286,106,6715.0,-0.7941063260407595,-2.923260288191882,6.715,nan,nan,nan
1773370408.3837647,0.09173369407653809,360,105,7554.0,0.08745306371199917,-3.3017583356500113,7.554,nan,nan,nan
1773370408.4790165,0.0917196273803711,415,110,5494.0,0.5937723289916861,-2.3531611694647423,5.494,nan,nan,nan
1773370408.6022265,0.0917062759399414,237,136,4317.0,-0.8816644256466316,-1.6521021480423608,4.317,nan,nan,nan
1773370408.685587,0.09169173240661621,67,172,3357.0,-1.6868987156787196,-1.072674080357384,3.357,nan,nan,nan
1773370408.7974343,0.058341264724731445,96,173,4029.0,-1.8195782760681956,-1.2803315929691785,4.029,nan,nan,nan
1773370408.8686042,0.09166836738586426,135,174,3357.0,-1.2863803669467957,-1.060894128924092,3.357,nan,nan,nan
1773370408.9410992,0.09165287017822266,624,96,8634.0,4.09920242086064,-3.9101506808034707,8.634,nan,nan,nan
1773370409.053632,0.09164094924926758,641,93,5036.0,2.5411733192804857,-2.3072023138793782,5.036,nan,nan,nan
1773370409.0948768,0.09162425994873047,235,171,3777.0,-0.784633547149501,-1.2135050461101013,3.777,nan,nan,nan
1773370409.2020462,0.0916142463684082,648,91,4317.0,2.2313851258459447,-1.9929469894466574,4.317,nan,nan,nan
1773370409.3203955,0.0915992259979248,631,94,4317.0,2.1026215190932103,-1.9702240000197042,4.317,nan,nan,nan
1773370409.355363,0.0915822982788086,191,173,4029.0,-1.1480210358463256,-1.2803315929691785,4.029,nan,nan,nan
1773370409.4584463,0.09156966209411621,270,172,3555.0,-0.5202072114043952,-1.1359417204857014,3.555,nan,nan,nan
1773370409.5869405,0.09155654907226562,326,172,3555.0,-0.17091428150571358,-1.1359417204857014,3.555,nan,nan,nan
1773370409.686018,0.09154105186462402,369,173,3777.0,0.10336845754439562,-1.2002512848460134,3.777,nan,nan,nan
1773370409.8322492,0.09152865409851074,362,173,4029.0,0.06078199655304021,-1.2803315929691785,4.029,nan,nan,nan
1773370409.889719,0.058173418045043945,379,174,3555.0,0.15966652714839577,-1.1234669729893199,3.555,nan,nan,nan
1773370409.9584162,0.09149909019470215,383,174,4317.0,0.22418772646508642,-1.3642776153009548,4.317,nan,nan,nan
1773370410.227195,0.09146857261657715,307,173,4029.0,-0.32801430041751606,-1.2803315929691785,4.029,nan,nan,nan
1773370410.3492572,0.09145808219909668,339,173,3555.0,-0.08982842277923395,-1.1297043467375107,3.555,nan,nan,nan
1773370410.4727337,0.09143900871276855,441,132,3555.0,0.5463836995362218,-1.3854366704133312,3.555,nan,nan,nan
1773370410.5691957,0.05808758735656738,359,172,4317.0,0.04240381104946154,-1.3794262749189234,4.317,nan,nan,nan
1773370410.6573474,0.09140944480895996,359,172,4317.0,0.04240381104946154,-1.3794262749189234,4.317,nan,nan,nan
1773370410.7919126,0.09139823913574219,332,174,4029.0,-0.15128871088544502,-1.2732625693878958,4.029,nan,nan,nan
1773370410.86142,0.09138917922973633,307,174,4029.0,-0.32801430041751606,-1.2732625693878958,4.029,nan,nan,nan
1773370410.9319456,0.09136843681335449,277,173,4029.0,-0.5400850078560013,-1.2803315929691785,4.029,nan,nan,nan
1773370411.0659406,0.0246884822845459,268,172,4029.0,-0.6037062200875468,-1.2874006165504615,4.029,nan,nan,nan
1773370411.1131275,0.09134483337402344,282,173,4029.0,-0.5047398899495871,-1.2803315929691785,4.029,nan,nan,nan
1773370411.2338119,0.09132909774780273,277,173,4029.0,-0.5400850078560013,-1.2803315929691785,4.029,nan,nan,nan
1773370411.3701758,0.09131717681884766,660,91,4317.0,2.322277083553757,-1.9929469894466574,4.317,nan,nan,nan
1773370411.4789982,0.09130024909973145,658,92,5494.0,2.936150929141353,-2.5266706954017546,5.494,nan,nan,nan
1773370411.5876005,0.09128618240356445,658,92,4317.0,2.3071284239357883,-1.9853726596376728,4.317,nan,nan,nan
1773370411.721405,0.09127020835876465,285,173,3555.0,-0.4266466051815341,-1.1297043467375107,3.555,nan,nan,nan
1773370411.790612,0.09125995635986328,307,172,3555.0,-0.28942438272133775,-1.1359417204857014,3.555,nan,nan,nan
1773370411.9213855,0.024576187133789062,335,173,4029.0,-0.13008164014159648,-1.2803315929691785,4.029,nan,nan,nan
1773370411.957288,0.09123754501342773,361,173,3555.0,0.04739379968096239,-1.1297043467375107,3.555,nan,nan,nan
